stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
16859,PA00189,"Av. De Navarra / Centro Cívico",,41.6555739942765,-0.906753507090859,,,,,Europe/Madrid
16862,PA00191,"Av. De Navarra / C.M.E. Inocencio Jiménez",,41.6563800607659,-0.91074256323317,,,,,Europe/Madrid
16863,PA00192,"Av. De Navarra / Miguel Herrero",,41.657770629755,-0.914936593600429,,,,,Europe/Madrid
16864,PA00193,"Av. De Navarra / Ies Santiago Hernández",,41.6576287323604,-0.915711969303122,,,,,Europe/Madrid
16865,PA00194,"Av. Pablo Gargallo N.º 71",,41.6607397022906,-0.899588227043357,,,,,Europe/Madrid
16866,PA00195,"Av. Pablo Gargallo N.º 95",,41.6612373409406,-0.902273695429099,,,,,Europe/Madrid
16867,PA00196,"Madre Teresa De Calcuta  N.º 3",,41.6442362530444,-0.911262892108236,,,,,Europe/Madrid
16868,PA00197,"Av. Gómez Laguna / Rotonda",,41.6270665982481,-0.920274343421602,,,,,Europe/Madrid
16869,PA00198,"Av. Pablo Gargallo / Bonn",,41.6614703139841,-0.902255091110646,,,,,Europe/Madrid
16870,PA00199,"Av. Pablo Gargallo / Monasterio Sta. Lucía",,41.6601396876597,-0.896707807815808,,,,,Europe/Madrid
16871,PA00200,"Av. Pablo Gargallo / Plaza Europa",,41.6595897658754,-0.894262393287987,,,,,Europe/Madrid
16874,PA00203,"Av. Puente Del Pilar / Colegio",,41.6595623703747,-0.867986634328463,,,,,Europe/Madrid
16876,PA00205,"Av. Puerta De Sancho N.º 20",,41.660763501339,-0.901891670002423,,,,,Europe/Madrid
16877,PA00206,"Av. Puerta De Sancho N.º 23",,41.6627654182366,-0.90125925687476,,,,,Europe/Madrid
16879,PA00208,"Av. Real Zaragoza N.º 65",,41.6667844638458,-0.823117739950223,,,,,Europe/Madrid
16880,PA00209,"Av. Ramón Sainz De Varanda / Colegio",,41.6378136693342,-0.910439703718209,,,,,Europe/Madrid
16881,PA00210,"Av. Salvador Allende N.º 5",,41.6675548294218,-0.876789613415063,,,,,Europe/Madrid
16883,PA00212,"Av. Salvador Allende N.º 67",,41.6748152703345,-0.877201317898675,,,,,Europe/Madrid
16884,PA00213,"Av. Salvador Allende Fte. N.º 85",,41.677440209895,-0.873995764494383,,,,,Europe/Madrid
16885,PA00214,"Av. Salvador Allende / San Juan De La Peña",,41.6775103491892,-0.871892771788353,,,,,Europe/Madrid
